force,pressure,position,setpoint,control,temp1,temp2,temp3,temp4,time_
1323.77,49.41,0.00624,184.82,184.82,10.25,11.25,9.375,8.75,71.81374
1325.03,49.46,0.00624,184.84,184.84,10.25,11.25,9.375,8.75,71.84097
1325.41,49.47,0.00498,184.86,184.86,10.1875,11.25,9.375,8.75,71.8682
1327.39,49.55,0.00631,184.88,184.88,10.1875,11.25,9.375,8.75,71.89542
1326.02,49.5,0.00627,184.9,184.9,10.1875,11.25,9.375,8.75,71.92265
1327.77,49.56,0.00612,184.92,184.92,10.1875,11.25,9.438,8.812,71.94988
1327.77,49.56,0.00627,184.94,184.94,10.1875,11.25,9.438,8.812,71.97711
1326.91,49.53,0.00627,184.96,184.96,10.1875,10.875,9.438,8.812,72.00434
1328.41,49.59,0.0062,184.98,184.98,10.1875,10.875,9.438,8.812,72.03156
1328.78,49.6,0.00627,185.0,185.0,10.1875,10.875,9.438,8.812,72.05879
1328.89,49.6,0.00578,185.02,185.02,10.1875,10.875,9.438,8.812,72.08602
1327.9,49.57,0.00631,185.04,185.04,10.1875,10.875,9.438,8.812,72.11325
1329.88,49.64,0.00631,185.06,185.06,10.1875,10.875,9.438,8.812,72.14047
1332.03,49.72,0.00487,185.08,185.08,10.1875,10.875,9.438,8.812,72.1677
1331.52,49.7,0.00627,185.1,185.1,10.1875,10.875,9.438,8.812,72.19493
1331.28,49.69,0.00631,185.12,185.12,10.1875,10.875,9.438,8.812,72.22216
1334.01,49.8,0.00608,185.14,185.14,10.1875,10.875,9.438,8.812,72.24938
1332.03,49.72,0.00627,185.16,185.16,10.1875,10.875,9.375,9.188,72.27661
1333.53,49.78,0.00631,185.18,185.18,10.1875,10.875,9.375,9.188,72.30384
1334.76,49.82,0.00631,185.2,185.2,10.1875,11.25,9.375,9.188,72.33107
1333.77,49.79,0.00627,185.22,185.22,10.1875,11.25,9.375,9.188,72.3583
1334.52,49.81,0.00601,185.24,185.24,10.1875,11.25,9.375,9.188,72.38552
1336.15,49.88,0.00627,185.26,185.26,10.1875,11.25,9.375,9.188,72.41275
1337.52,49.93,0.00631,185.28,185.28,10.1875,11.25,9.375,9.188,72.43998
1336.15,49.88,0.00483,185.3,185.3,10.1875,11.25,9.375,9.188,72.46721
1336.77,49.9,0.00627,185.32,185.32,10.1875,11.25,9.375,9.188,72.49443
1339.53,50.0,0.00631,185.34,185.34,10.25,11.25,9.375,9.188,72.52166
1337.01,49.91,0.00624,185.36,185.36,10.25,11.25,9.375,9.188,72.54889
1339.77,50.01,0.00627,185.38,185.38,10.25,11.25,9.375,9.188,72.57612
1339.9,50.02,0.00597,185.4,185.4,10.25,11.25,9.438,9.188,72.60334
1339.63,50.01,0.00631,185.42,185.42,10.25,11.25,9.438,8.812,72.63057
1339.77,50.01,0.00627,185.44,185.44,10.25,11.25,9.438,8.812,72.6578
1342.02,50.09,0.00479,185.46,185.46,10.25,10.875,9.438,8.812,72.68503
1341.4,50.07,0.00631,185.48,185.48,10.25,10.875,9.438,8.812,72.71225
1341.78,50.09,0.00631,185.5,185.5,10.25,10.875,9.438,8.812,72.73948
1342.02,50.09,0.00593,185.52,185.52,10.25,10.875,9.438,8.812,72.76671
1345.13,50.21,0.00635,185.54,185.54,10.25,10.875,9.438,8.812,72.79394
1343.76,50.16,0.00635,185.56,185.56,10.25,10.875,9.438,8.812,72.82117
1344.64,50.19,0.00627,185.58,185.58,10.1875,10.875,9.438,8.812,72.84839
1345.77,50.23,0.00631,185.6,185.6,10.1875,10.875,9.438,8.812,72.87562
1345.02,50.21,0.00593,185.62,185.62,10.1875,10.875,9.438,8.812,72.90285
1347.51,50.3,0.00635,185.64,185.64,10.1875,10.875,9.375,8.812,72.93008
1347.75,50.31,0.00631,185.66,185.66,10.1875,10.875,9.375,8.75,72.9573
1348.02,50.32,0.00491,185.68,185.68,10.1875,10.875,9.375,8.75,72.98453
1347.27,50.29,0.00631,185.7,185.7,10.1875,11.25,9.375,8.75,73.01176
1349.01,50.35,0.00639,185.72,185.72,10.1875,11.25,9.375,8.75,73.03899
1350.89,50.42,0.00601,185.74,185.74,10.1875,11.25,9.375,8.75,73.06622
1350.0,50.39,0.00639,185.76,185.76,10.1875,11.25,9.375,8.75,73.09344
1350.0,50.39,0.00605,185.78,185.78,10.1875,11.25,9.375,8.75,73.12067
1353.0,50.5,0.00639,185.8,185.8,10.1875,11.25,9.375,8.75,73.1479
1351.26,50.44,0.00635,185.82,185.82,10.1875,11.25,9.375,8.75,73.17513
1353.0,50.5,0.00593,185.84,185.84,10.1875,11.25,9.375,8.75,73.20235
1354.4,50.56,0.00639,185.86,185.86,10.1875,11.25,9.375,8.75,73.22958
1353.89,50.54,0.00631,185.88,185.88,10.1875,11.25,9.438,8.75,73.25681
1353.75,50.53,0.00498,185.9,185.9,10.1875,11.25,9.438,8.75,73.28404
1356.24,50.62,0.00635,185.92,185.92,10.1875,11.25,9.438,8.75,73.31126
1356.62,50.64,0.00643,185.94,185.94,10.1875,11.25,9.438,8.75,73.33849
1356.51,50.63,0.00605,185.96,185.96,10.1875,11.25,9.438,8.75,73.36572
1356.24,50.62,0.00635,185.98,185.98,10.1875,11.25,9.438,8.75,73.39295
1359.0,50.73,0.00605,186.0,186.0,10.1875,11.25,9.438,8.75,73.42017
1356.99,50.65,0.00639,186.02,186.02,10.1875,11.25,9.438,8.75,73.4474
1358.76,50.72,0.00639,186.04,186.04,10.1875,11.25,9.438,8.75,73.47463
1359.51,50.75,0.00494,186.06,186.06,10.1875,11.25,9.438,8.75,73.50186
1359.14,50.73,0.00643,186.08,186.08,10.1875,11.25,9.438,8.75,73.52908
1360.13,50.77,0.00643,186.1,186.1,10.1875,11.25,9.438,8.75,73.55631
1362.14,50.84,0.00559,186.12,186.12,10.1875,11.25,9.375,8.75,73.58354
1361.25,50.81,0.00639,186.14,186.14,10.1875,11.25,9.375,8.75,73.61077
1360.64,50.79,0.00643,186.16,186.16,10.1875,11.25,9.375,8.75,73.638
1362.24,50.85,0.00646,186.18,186.18,10.1875,11.312,9.375,8.75,73.66522
1363.64,50.9,0.00646,186.2,186.2,10.1875,11.312,9.375,8.75,73.69245
1363.13,50.88,0.00616,186.22,186.22,10.1875,11.312,9.375,8.75,73.71968
1364.01,50.91,0.00639,186.24,186.24,10.1875,11.312,9.375,8.75,73.74691
1364.87,50.95,0.00646,186.26,186.26,10.1875,11.312,9.375,8.75,73.77413
1363.5,50.9,0.00468,186.28,186.28,10.1875,11.312,9.375,8.75,73.80136
1366.0,50.99,0.00643,186.3,186.3,10.1875,11.312,9.375,8.75,73.82859
1365.75,50.98,0.00646,186.32,186.32,10.1875,11.312,9.375,8.75,73.85582
1367.25,51.04,0.00612,186.34,186.34,10.1875,11.312,9.375,8.75,73.88304
1367.01,51.03,0.00643,186.36,186.36,10.1875,11.312,9.375,8.75,73.91027
1367.63,51.05,0.00616,186.38,186.38,10.1875,11.312,9.438,9.125,73.9375
1369.5,51.12,0.00646,186.4,186.4,10.1875,11.312,9.438,9.125,73.96473
1368.25,51.07,0.00643,186.42,186.42,10.1875,11.25,9.438,9.125,73.99196
1368.0,51.06,0.00624,186.44,186.44,10.1875,11.25,9.438,9.125,74.01918
1370.36,51.15,0.00646,186.46,186.46,10.1875,11.25,9.438,9.125,74.04641
1368.51,51.08,0.00646,186.48,186.48,10.1875,11.25,9.438,9.125,74.07364
1370.36,51.15,0.00525,186.5,186.5,10.1875,11.25,9.438,9.125,74.10087
1370.74,51.17,0.00643,186.52,186.52,10.1875,11.25,9.438,9.125,74.12809
1373.63,51.27,0.0065,186.54,186.54,10.1875,11.25,9.438,9.125,74.15532
1371.76,51.2,0.0062,186.56,186.56,10.1875,11.25,9.438,9.125,74.18255
1373.12,51.26,0.0065,186.58,186.58,10.1875,11.25,9.438,9.125,74.20978
1374.38,51.3,0.00635,186.6,186.6,10.1875,11.25,9.438,9.125,74.237
1372.51,51.23,0.00646,186.62,186.62,10.1875,11.25,9.375,8.75,74.26423
1373.87,51.28,0.0065,186.64,186.64,10.1875,11.25,9.375,8.75,74.29146
1380.01,51.51,0.00529,184.66,184.66,10.1875,10.938,9.375,8.75,74.4852
1378.51,51.46,0.0065,184.68,184.68,10.1875,10.938,9.375,8.75,74.51243
1378.61,51.46,0.00646,184.7,184.7,10.25,10.938,9.375,8.75,74.53966
1380.62,51.53,0.00589,184.72,184.72,10.25,10.938,9.375,8.75,74.56689
1379.5,51.49,0.0065,184.74,184.74,10.25,10.938,9.375,8.75,74.59411
1379.36,51.49,0.0065,184.76,184.76,10.25,10.938,9.375,8.75,74.62134
1381.0,51.55,0.0065,184.78,184.78,10.25,10.938,9.375,8.75,74.64857
1382.23,51.59,0.00654,184.8,184.8,10.25,10.875,9.375,8.75,74.6758
1381.13,51.55,0.00624,184.82,184.82,10.25,10.875,9.375,8.75,74.70302
1381.61,51.57,0.00654,184.84,184.84,10.25,10.875,9.375,8.75,74.73025
1383.11,51.63,0.0065,184.86,184.86,10.25,10.875,9.375,8.75,74.75748
1381.24,51.56,0.00544,184.88,184.88,10.25,10.875,9.375,8.75,74.78471
1383.11,51.63,0.00646,184.9,184.9,10.25,10.875,9.375,8.75,74.81194
1383.73,51.65,0.00654,184.92,184.92,10.25,10.875,9.375,8.75,74.83916
1382.61,51.61,0.00616,184.94,184.94,10.1875,10.875,9.375,8.75,74.86639
1382.98,51.62,0.00654,184.96,184.96,10.1875,10.875,9.375,8.75,74.89362
1385.61,51.72,0.00643,184.98,184.98,10.1875,10.875,9.375,8.75,74.92085
1385.61,51.72,0.00654,185.0,185.0,10.1875,10.875,9.375,8.75,74.94807
1384.99,51.7,0.0065,185.02,185.02,10.1875,10.875,9.375,8.75,74.9753
1384.99,51.7,0.00536,185.04,185.04,10.1875,11.25,9.375,8.75,75.00253
1387.37,51.79,0.00654,185.06,185.06,10.1875,11.25,9.375,8.75,75.02976
1386.25,51.74,0.00654,185.08,185.08,10.1875,11.25,9.375,8.75,75.05698
1387.24,51.78,0.00574,185.1,185.1,10.1875,11.25,9.375,8.75,75.08421
1387.99,51.81,0.00658,185.12,185.12,10.1875,11.25,9.375,8.75,75.11144
1388.23,51.82,0.00654,185.14,185.14,10.1875,11.25,9.375,8.75,75.13867
1388.5,51.83,0.00624,185.16,185.16,10.1875,11.25,9.375,8.75,75.16589
1389.73,51.88,0.00658,185.18,185.18,10.1875,11.25,9.375,8.75,75.19312
1389.87,51.88,0.00643,185.2,185.2,10.1875,11.25,9.375,8.75,75.22035
1390.75,51.91,0.00658,185.22,185.22,10.1875,11.25,9.375,8.75,75.24758
1391.61,51.95,0.00658,185.24,185.24,10.1875,11.25,9.375,8.812,75.2748
1393.62,52.02,0.00563,185.26,185.26,10.1875,11.25,9.375,8.812,75.30203
1391.23,51.93,0.00662,185.28,185.28,10.1875,11.25,9.375,8.812,75.32926
1392.62,51.98,0.00658,185.3,185.3,10.1875,11.25,9.375,8.812,75.35649
1393.48,52.02,0.00589,185.32,185.32,10.1875,11.25,9.375,8.812,75.38371
1393.48,52.02,0.00658,185.34,185.34,10.1875,11.25,9.375,8.812,75.41094
1393.37,52.01,0.00654,185.36,185.36,10.1875,11.25,9.375,8.812,75.43817
1394.74,52.06,0.00654,185.38,185.38,10.1875,11.25,9.375,8.812,75.4654
1394.61,52.06,0.0065,185.4,185.4,10.1875,11.25,9.375,8.812,75.49263
1394.85,52.07,0.00639,185.42,185.42,10.25,11.25,9.375,8.812,75.51985
1396.72,52.14,0.00658,185.44,185.44,10.25,11.25,9.375,8.812,75.54708
1397.74,52.17,0.00662,185.46,185.46,10.25,11.25,9.375,8.812,75.57431
1396.99,52.15,0.00582,185.48,185.48,10.25,11.25,9.375,8.75,75.60154
1397.61,52.17,0.00658,185.5,185.5,10.25,11.25,9.375,8.75,75.62876
1399.35,52.23,0.00658,185.52,185.52,10.25,10.875,9.375,8.75,75.65599
1397.85,52.18,0.00605,185.54,185.54,10.25,10.875,9.375,8.75,75.68322
1399.11,52.23,0.00662,185.56,185.56,10.25,10.875,9.375,8.75,75.71045
1400.23,52.27,0.00654,185.58,185.58,10.25,10.875,9.375,8.75,75.73768
1399.99,52.26,0.00658,185.6,185.6,10.25,10.875,9.375,8.75,75.7649
1399.86,52.25,0.00665,185.62,185.62,10.25,10.875,9.375,8.75,75.79213
1402.99,52.37,0.00555,185.64,185.64,10.25,10.875,9.375,8.75,75.81936
1402.99,52.37,0.00665,185.66,185.66,10.1875,10.875,9.375,8.75,75.84659
1403.47,52.39,0.00662,185.68,185.68,10.1875,10.875,9.375,8.75,75.87381
1403.85,52.4,0.00582,185.7,185.7,10.1875,10.875,9.375,8.75,75.90104
1405.35,52.46,0.00662,185.72,185.72,10.1875,10.875,9.438,8.75,75.92827
1403.47,52.39,0.00665,185.74,185.74,10.1875,10.875,9.438,8.75,75.9555
1406.1,52.49,0.00631,185.76,185.76,10.1875,11.312,9.438,8.75,75.98272
1405.48,52.46,0.00658,185.78,185.78,10.1875,11.312,9.438,8.75,76.00995
1405.62,52.47,0.00646,185.8,185.8,10.1875,11.312,9.438,8.75,76.03718
1407.12,52.52,0.00665,185.82,185.82,10.1875,11.312,9.438,8.75,76.06441
1408.11,52.56,0.00662,185.84,185.84,10.1875,11.312,9.438,8.75,76.09163
1409.85,52.63,0.00563,185.86,185.86,10.1875,11.312,9.438,8.75,76.11886
1408.35,52.57,0.00665,185.88,185.88,10.1875,11.312,9.438,8.75,76.14609
1408.73,52.58,0.00662,185.9,185.9,10.1875,11.312,9.438,8.75,76.17332
1410.47,52.65,0.00582,185.92,185.92,10.1875,11.312,9.438,8.75,76.20054
1410.47,52.65,0.00665,185.94,185.94,10.1875,11.312,9.438,8.75,76.22777
1409.98,52.63,0.00658,185.96,185.96,10.1875,11.312,9.438,9.188,76.255
1412.23,52.72,0.00658,185.98,185.98,10.1875,11.312,9.438,9.188,76.28223
1410.23,52.64,0.00662,186.0,186.0,10.1875,11.25,9.438,9.188,76.30945
1411.59,52.69,0.0065,186.02,186.02,10.1875,11.25,9.438,9.188,76.33668
1412.48,52.72,0.00665,186.04,186.04,10.1875,11.25,9.438,9.188,76.36391
1414.49,52.8,0.00658,186.06,186.06,10.1875,11.25,9.438,9.188,76.39114
1412.48,52.72,0.00593,186.08,186.08,10.1875,11.25,9.438,9.188,76.41837
1414.49,52.8,0.00665,186.1,186.1,10.1875,11.25,9.438,9.188,76.44559
1415.1,52.82,0.00673,186.12,186.12,10.1875,11.25,9.438,9.188,76.47282
1414.59,52.8,0.00574,186.14,186.14,10.1875,11.25,9.438,9.188,76.50005
1414.22,52.79,0.00677,186.16,186.16,10.1875,11.25,9.438,9.188,76.52728
1417.11,52.9,0.00665,186.18,186.18,10.1875,11.25,9.438,9.188,76.55451
1413.84,52.77,0.00677,186.2,186.2,10.1875,11.25,9.438,8.75,76.58173
1416.98,52.89,0.00665,186.22,186.22,10.1875,11.25,9.438,8.75,76.60896
1416.98,52.89,0.00612,186.24,186.24,10.1875,11.25,9.438,8.75,76.63619
1419.36,52.98,0.00677,186.26,186.26,10.1875,11.25,9.438,8.75,76.66342
1415.99,52.85,0.00669,186.28,186.28,10.1875,11.25,9.438,8.75,76.69064
1417.97,52.93,0.00567,186.3,186.3,10.1875,11.25,9.438,8.75,76.71787
1418.34,52.94,0.00673,186.32,186.32,10.1875,11.25,9.438,8.75,76.7451
1417.73,52.92,0.00669,186.34,186.34,10.1875,11.25,9.438,8.75,76.77233
1418.61,52.95,0.00605,186.36,186.36,10.1875,11.25,9.438,8.75,76.79955
1421.21,53.05,0.00673,186.38,186.38,10.1875,11.25,9.438,8.75,76.82678
1418.72,52.96,0.00658,186.4,186.4,10.1875,11.25,9.438,8.75,76.85401
1420.83,53.04,0.00673,186.42,186.42,10.1875,11.25,9.438,8.75,76.88124
1420.97,53.04,0.00673,186.44,186.44,10.1875,11.25,9.438,8.75,76.90846
1423.59,53.14,0.00589,186.46,186.46,10.1875,11.25,9.438,8.75,76.93569
1422.98,53.12,0.00669,186.48,186.48,10.1875,11.25,9.438,8.75,76.96292
1422.84,53.11,0.00685,186.5,186.5,10.1875,11.25,9.438,8.75,76.99015
1423.97,53.15,0.00532,186.52,186.52,10.1875,11.25,9.438,8.75,77.01737
1422.84,53.11,0.00669,186.54,186.54,10.1875,11.25,9.438,8.75,77.0446
1425.09,53.2,0.00665,186.56,186.56,10.1875,11.25,9.438,8.75,77.07183
1426.09,53.23,0.00673,186.58,186.58,10.1875,11.25,9.438,8.75,77.09906
1426.09,53.23,0.00677,186.6,186.6,10.1875,11.25,9.438,8.75,77.12628
1426.46,53.25,0.00654,186.62,186.62,10.1875,11.25,9.438,8.75,77.15351
1427.59,53.29,0.00681,186.64,186.64,10.1875,11.25,9.438,8.75,77.18074
1428.47,53.32,0.00681,184.66,184.66,10.1875,10.875,9.438,8.75,77.37199
1429.35,53.35,0.00665,184.68,184.68,10.1875,10.875,9.438,8.75,77.39922
1430.34,53.39,0.00681,184.7,184.7,10.1875,10.875,9.438,8.75,77.42644
1429.73,53.37,0.00685,184.72,184.72,10.1875,10.875,9.438,8.75,77.45367
1430.1,53.38,0.00681,184.74,184.74,10.1875,10.875,9.438,8.75,77.4809
1431.34,53.43,0.00685,184.76,184.76,10.1875,10.875,9.438,8.75,77.50813
1430.34,53.39,0.00548,184.78,184.78,10.1875,10.875,9.438,8.75,77.53536
1432.22,53.46,0.00669,184.8,184.8,10.1875,10.875,9.375,8.75,77.56258
1431.71,53.44,0.00681,184.82,184.82,10.1875,10.875,9.375,8.75,77.58981
1434.58,53.55,0.00586,184.84,184.84,10.1875,10.875,9.375,8.75,77.61704
1431.47,53.43,0.00685,184.86,184.86,10.1875,10.938,9.375,8.75,77.64427
1433.21,53.5,0.00677,184.88,184.88,10.1875,10.938,9.375,8.75,77.67149
1434.58,53.55,0.00677,184.9,184.9,10.1875,10.938,9.375,8.75,77.69872
1434.1,53.53,0.00681,184.92,184.92,10.1875,10.938,9.375,8.75,77.72595
1433.45,53.51,0.00662,184.94,184.94,10.1875,10.938,9.375,8.75,77.75318
1435.46,53.58,0.00673,184.96,184.96,10.1875,10.938,9.375,8.75,77.7804
1434.47,53.55,0.00673,184.98,184.98,10.1875,10.938,9.375,8.75,77.80763
1436.08,53.6,0.00567,185.0,185.0,10.25,10.938,9.375,8.75,77.83486
1437.47,53.66,0.00673,185.02,185.02,10.25,10.938,9.375,8.75,77.86209
1437.85,53.67,0.00681,185.04,185.04,10.25,10.938,9.375,8.75,77.88931
1436.83,53.63,0.00658,185.06,185.06,10.25,10.938,9.375,8.75,77.91654
1438.22,53.69,0.00681,185.08,185.08,10.25,10.938,9.375,8.75,77.94377
1439.35,53.73,0.00677,185.1,185.1,10.25,11.25,9.375,8.75,77.971
1437.95,53.67,0.00673,185.12,185.12,10.25,11.25,9.375,8.75,77.99823
1439.83,53.74,0.00677,185.14,185.14,10.25,11.25,9.375,8.75,78.02545
1440.71,53.78,0.00646,185.16,185.16,10.25,11.25,9.375,8.75,78.05268
1440.34,53.76,0.00681,185.18,185.18,10.25,11.25,9.375,8.75,78.07991
1440.34,53.76,0.00677,185.2,185.2,10.25,11.25,9.375,8.75,78.10714
1442.45,53.84,0.00601,185.22,185.22,10.25,11.25,9.375,8.75,78.13437
1442.96,53.86,0.00681,185.24,185.24,10.1875,11.25,9.375,8.75,78.16159
1442.45,53.84,0.00673,185.26,185.26,10.1875,11.25,9.375,8.75,78.18882
1443.58,53.88,0.00677,185.28,185.28,10.1875,11.25,9.375,8.75,78.21605
1444.6,53.92,0.00681,185.3,185.3,10.1875,11.25,9.375,8.75,78.24328
1442.96,53.86,0.00673,185.32,185.32,10.1875,11.25,9.375,8.75,78.2705
1445.83,53.97,0.00685,185.34,185.34,10.1875,10.938,9.375,8.75,78.29773
1446.1,53.98,0.00677,185.36,185.36,10.1875,10.938,9.375,8.75,78.32496
1444.7,53.93,0.00574,185.38,185.38,10.1875,10.938,9.375,8.75,78.35219
1445.45,53.95,0.00685,185.4,185.4,10.1875,10.938,9.375,8.75,78.37941
1448.21,54.06,0.00685,185.42,185.42,10.1875,10.938,9.375,8.75,78.40664
1448.08,54.05,0.00597,185.44,185.44,10.1875,10.938,9.375,8.75,78.43387
1448.45,54.07,0.00688,185.46,185.46,10.1875,10.938,9.375,8.75,78.4611
1448.08,54.05,0.00688,185.48,185.48,10.25,10.938,9.375,8.75,78.48832
1450.57,54.15,0.00685,185.5,185.5,10.25,10.938,9.375,8.75,78.51555
1448.83,54.08,0.00692,185.52,185.52,10.25,10.938,9.375,8.75,78.54278
1449.96,54.12,0.00685,185.54,185.54,10.25,10.938,9.438,8.75,78.57001
1451.7,54.19,0.00688,185.56,185.56,10.25,10.938,9.438,8.75,78.59724
1450.95,54.16,0.00681,185.58,185.58,10.25,11.25,9.438,8.75,78.62446
1450.95,54.16,0.00608,185.6,185.6,10.25,11.25,9.438,8.75,78.65169
1453.2,54.24,0.00685,185.62,185.62,10.25,11.25,9.438,8.75,78.67892
1454.08,54.28,0.00688,185.64,185.64,10.25,11.25,9.438,8.75,78.70615
1453.46,54.25,0.00605,185.66,185.66,10.25,11.25,9.438,8.75,78.73337
1454.59,54.3,0.00685,185.68,185.68,10.25,11.25,9.438,8.75,78.7606
1456.71,54.38,0.00681,185.7,185.7,10.25,11.25,9.438,8.75,78.78783
1455.72,54.34,0.00677,185.72,185.72,10.1875,11.25,9.438,8.75,78.81506
1455.72,54.34,0.00688,185.74,185.74,10.1875,11.25,9.438,8.75,78.84228
1458.82,54.45,0.00608,185.76,185.76,10.1875,11.25,9.438,8.75,78.86951
1455.58,54.33,0.00688,185.78,185.78,10.1875,11.25,9.375,8.75,78.89674
1458.96,54.46,0.00688,185.8,185.8,10.1875,11.25,9.375,8.75,78.92397
1459.44,54.48,0.0057,185.82,185.82,10.1875,11.25,9.375,8.75,78.95119
1459.2,54.47,0.00688,185.84,185.84,10.1875,11.25,9.375,8.75,78.97842
1458.72,54.45,0.00692,185.86,185.86,10.1875,11.25,9.375,8.75,79.00565
1461.31,54.55,0.00681,185.88,185.88,10.1875,11.25,9.375,8.75,79.03288
1461.82,54.57,0.00692,185.9,185.9,10.1875,11.25,9.375,8.75,79.06011
1460.83,54.53,0.00685,185.92,185.92,10.1875,11.25,9.375,8.75,79.08733
1461.45,54.55,0.00696,185.94,185.94,10.1875,11.25,9.375,8.75,79.11456
1464.45,54.66,0.00688,185.96,185.96,10.125,11.25,9.375,8.75,79.14179
1461.58,54.56,0.00624,185.98,185.98,10.125,11.25,9.375,8.75,79.16902
1464.07,54.65,0.00696,186.0,186.0,10.125,11.25,9.375,8.75,79.19624
1464.07,54.65,0.00692,186.02,186.02,10.125,11.25,9.438,8.75,79.22347
1463.56,54.63,0.00616,186.04,186.04,10.125,11.25,9.438,8.75,79.2507
1464.45,54.66,0.00696,186.06,186.06,10.125,11.25,9.438,8.75,79.27793
1465.95,54.72,0.00696,186.08,186.08,10.125,11.25,9.438,8.75,79.30516
1466.7,54.75,0.00681,186.1,186.1,10.125,11.25,9.438,8.75,79.33238
1465.57,54.71,0.00696,186.12,186.12,10.125,11.25,9.438,8.75,79.35961
1466.7,54.75,0.00658,186.14,186.14,10.125,11.25,9.438,8.75,79.38684
1468.95,54.83,0.00696,186.16,186.16,10.125,11.25,9.438,8.75,79.41407
1467.96,54.8,0.00696,186.18,186.18,10.125,11.25,9.438,8.75,79.44129
1468.57,54.82,0.00612,186.2,186.2,10.25,11.25,9.438,8.75,79.46852
1469.7,54.86,0.007,186.22,186.22,10.25,11.25,9.438,8.75,79.49575
1469.46,54.85,0.007,186.24,186.24,10.25,11.25,9.438,8.75,79.52298
1469.94,54.87,0.00589,186.26,186.26,10.25,11.25,9.375,8.75,79.5502
1471.57,54.93,0.00696,186.28,186.28,10.25,11.25,9.375,8.75,79.57743
1472.7,54.97,0.00692,186.3,186.3,10.25,11.25,9.375,8.75,79.60466
1471.33,54.92,0.00692,186.32,186.32,10.25,10.938,9.375,8.75,79.63189
1472.94,54.98,0.00692,186.34,186.34,10.25,10.938,9.375,8.75,79.65912
1474.2,55.03,0.00646,186.36,186.36,10.25,10.938,9.375,8.75,79.68634
1473.56,55.0,0.007,186.38,186.38,10.25,10.938,9.375,8.75,79.71357
1474.07,55.02,0.00696,186.4,186.4,10.25,10.938,9.375,8.75,79.7408
1476.93,55.13,0.00525,186.42,186.42,10.25,10.938,9.375,8.75,79.76803
1473.83,55.01,0.00696,186.44,186.44,10.25,10.938,9.375,8.75,79.79525
1476.08,55.1,0.00696,186.46,186.46,10.1875,10.938,9.375,8.75,79.82248
1476.83,55.13,0.00677,186.48,186.48,10.1875,10.938,9.375,8.75,79.84971
1478.7,55.2,0.007,186.5,186.5,10.1875,10.938,9.375,8.75,79.87694
1476.18,55.1,0.00704,186.52,186.52,10.1875,10.938,9.375,8.75,79.90416
1479.32,55.22,0.00704,186.54,186.54,10.1875,10.938,9.375,8.75,79.93139
1478.94,55.2,0.007,186.56,186.56,10.1875,11.25,9.375,8.75,79.95862
1478.19,55.18,0.00665,186.58,186.58,10.1875,11.25,9.375,8.75,79.98585
1478.57,55.19,0.00704,186.6,186.6,10.1875,11.25,9.375,8.75,80.01308
1480.68,55.27,0.00704,186.62,186.62,10.1875,11.25,9.375,8.75,80.0403
1479.32,55.22,0.00563,186.64,186.64,10.1875,11.25,9.375,8.75,80.06753
1485.18,55.44,0.00692,184.66,184.66,10.1875,11.25,9.375,9.188,80.26975
1482.56,55.34,0.00707,184.68,184.68,10.1875,10.938,9.375,9.188,80.29698
1484.06,55.4,0.00704,184.7,184.7,10.1875,10.938,9.375,9.188,80.3242
1484.19,55.4,0.00582,184.72,184.72,10.1875,10.938,9.375,9.188,80.35143
1483.2,55.36,0.00711,184.74,184.74,10.1875,10.938,9.375,9.188,80.37866
1484.06,55.4,0.00704,184.76,184.76,10.1875,10.938,9.375,9.188,80.40589
1486.55,55.49,0.00688,184.78,184.78,10.1875,10.938,9.375,9.188,80.43312
1483.68,55.38,0.00704,184.8,184.8,10.1875,10.938,9.375,9.188,80.46034
1485.43,55.45,0.00704,184.82,184.82,10.25,10.938,9.375,9.188,80.48757
1486.31,55.48,0.00707,184.84,184.84,10.25,10.938,9.375,9.188,80.5148
1486.44,55.48,0.00707,184.86,184.86,10.25,10.938,9.438,8.75,80.54203
1485.69,55.46,0.00662,184.88,184.88,10.25,10.938,9.438,8.75,80.56925
1488.18,55.55,0.00704,184.9,184.9,10.25,10.938,9.438,8.75,80.59648
1488.69,55.57,0.00704,184.92,184.92,10.25,10.875,9.438,8.75,80.62371
1486.93,55.5,0.00567,184.94,184.94,10.25,10.875,9.438,8.75,80.65094
1487.68,55.53,0.00707,184.96,184.96,10.25,10.875,9.438,8.75,80.67817
1489.44,55.6,0.00707,184.98,184.98,10.25,10.875,9.438,8.75,80.70539
1487.94,55.54,0.007,185.0,185.0,10.25,10.875,9.438,8.75,80.73262
1489.44,55.6,0.00707,185.02,185.02,10.25,10.875,9.438,8.75,80.75985
1491.05,55.66,0.00692,185.04,185.04,10.25,10.875,9.438,8.75,80.78708
1490.06,55.62,0.00715,185.06,185.06,10.1875,10.875,9.438,8.75,80.8143
1491.32,55.67,0.00707,185.08,185.08,10.1875,10.875,9.438,8.75,80.84153
1492.82,55.72,0.00529,185.1,185.1,10.1875,10.875,9.375,8.812,80.86876
1492.55,55.71,0.00707,185.12,185.12,10.1875,10.875,9.375,8.812,80.89599
1493.06,55.73,0.00707,185.14,185.14,10.1875,10.875,9.375,8.812,80.92322
1493.68,55.76,0.00665,185.16,185.16,10.1875,11.312,9.375,8.812,80.95045
1494.43,55.78,0.00711,185.18,185.18,10.1875,11.312,9.375,8.812,80.97767
